0 0 0
1 1 1
2 1 2
3 1 3
7 2 4
9 1 5
32 1 6
38 4 7
41 3 8
43 1 9
48 1 10
72 23 11
75 3 12
84 4 13
114 25 14
122 6 15
0 0 16
