0 0 0
1 1 1
2 1 2
3 1 3
7 2 4
10 1 5
34 1 6
39 1 7
168 79 8
262 87 9
430 164 10
632 191 11
773 141 12
896 123 13
1037 123 14
1168 131 15
1209 41 16
0 0 17
0 0 18
