0 0 0
1 1 1
6 4 2
7 1 3
8 1 4
20 12 5
22 2 6
27 5 7
30 3 8
49 19 9
51 1 10
57 4 11
59 1 12
68 8 13
72 3 14
76 3 15
78 2 16
100 13 17
128 28 18
176 45 19
220 30 20
0 0 21
