0 0 0
2 2 1
6 4 2
7 1 3
8 1 4
20 12 5
22 2 6
27 5 7
30 3 8
50 20 9
53 3 10
58 5 11
60 2 12
69 9 13
73 4 14
76 3 15
87 11 16
100 13 17
131 31 18
190 59 19
224 34 20
224 0 21
