cocoromembers.jp.sharp	unknown	Limelight
codeforces.com	bbr	Cloudflare
coffeemanga.io	bbr	Cloudflare
coin-birds.com	unkown-all-invalid	Cloudflare
coinmarketcap.com	bbr	Cloudfront
coinpayz.xyz	unknown	Cloudflare
colab.research.google.com	unknown	Google
colearn.id	bbr	Cloudfront
collective.world	bbr	
comicbook.com	bic	Fastly
comics.8muses.com	bbr	Cloudflare
comics18.org	bbr	Cloudflare
comidinhasdochef.com	bbr	Cloudflare
comiko.net	bbr	Cloudflare
commons.m.wikimedia.org	unknown	
commons.wikimedia.org	unknown	
compendium.com.ua	bbr	Cloudflare
comprasaldo.telcel.com	unkown-all-invalid	Google
computerhoy.com	bbr	CDN77
concepto.de	bbr	Cloudflare
connect.appen.com	unkown-all-invalid	
console.zerodha.com	unknown	Cloudflare
convertio.co	bbr	Cloudfront
convocatoriasmexico.com	unknown	Cloudflare
cooking.nytimes.com	cubic	Fastly
cookpad.com	unknown	Fastly
coordisnap.com	bbr	Cloudflare
cortefiel.com	unknown	Cloudflare
cottonon.com	bbr	Cloudflare
cr.skokka.com	bbr	Cloudflare
crazyporn.xxx	bbr	Cloudflare
crazyshit.com	unkown-all-invalid	Cloudflare
create.roblox.com	bbr	Cloudfront
crosset.onward.co.jp	bbr	Akamai
crossword-solver.io	bbr	Cloudflare
cryptonewzhub.com	bbr	Akamai
cs.m.wikipedia.org	cdg	
csgostash.com	bbr	Cloudflare
cuevana3.mu	unkown-all-invalid	Cloudflare
cuisine.journaldesfemmes.fr	bbr	Akamai
culonudo.com	bbr	Cloudflare
currently.att.yahoo.com	cubic	Yahoo
cursos.alura.com.br	unknown	Cloudflare
custom-cursor.com	bbr	Cloudflare
cvr.inecnigeria.org	unknown	Google
cxid.info	unkown-all-invalid	Cloudflare
cz.pornhub.com	bbr	
d.facebook.com	unkown-all-invalid	Facebook
dachicky.com	unknown	Cloudflare
dailypost.ng	bbr	Cloudflare
dallas.craigslist.org	unknown	
danbooru.donmai.us	bbr	Cloudflare
darknaija.com	cubic	
dashboard.prakerja.go.id	unkown-all-invalid	Cloudflare
dashboard.twitch.tv	bic	Fastly
db.netkeiba.com	bbr	Akamai
db.sp.netkeiba.com	unknown	Akamai
dcf-access.dcf.state.fl.us	unkown-all-invalid	
ddd-smart.net	unkown-all-invalid	Cloudflare
de.pornhub.com	bbr	
de.wikipedia.org	bbr	
deavita.com	bbr	Cloudflare
deepstatemap.live	unknown	Cloudflare
definicion.de	cdg	
definition.org	bbr	Cloudflare
delishkitchen.tv	bbr	Cloudfront
denpasar.suara.com	bbr	Cloudfront
denver.craigslist.org	unknown	
depor.com	bbr	Akamai
derpibooru.org	unknown	Cloudflare
desicinemas.tv	bbr	Cloudflare
desifakes.com	unknown	Cloudflare
desilinks.org	unknown	Cloudflare
desisexmasala.com	unknown	Cloudflare
desixxxtube.info	bbr	Cloudflare
developer.mozilla.org	unkown-all-invalid	Google
developers.facebook.com	unknown	Facebook
developers.google.com	unknown	Google
dewafilm.xyz	unknown	Cloudflare
dewalive.vip	bbr	Cloudflare
dfashion.docomo.ne.jp	bbr	Cloudfront
dhankesariresults.in	unkown-all-invalid	Cloudflare
diariodonordeste.verdesmares.com.br	cubic	GoCache
dic.pixiv.net	bbr	Cloudflare
dinside.dagbladet.no	bbr	Cloudflare
direct.lc.chat	unkown-all-invalid	Akamai
dirtyindianporn.info	bbr	Cloudflare
discord.com	bbr	Cloudflare
disneyworld.disney.go.com	unknown	Google
disqus.com	unknown	Fastly
divar.ir	unknown	
djpunjab.is	unknown	Cloudflare
djpunjab.pro	unkown-all-invalid	Cloudflare
dle.rae.es	bbr	Cloudflare
dnevnik.hr	unknown	Cloudflare
do.skokka.com	bbr	Cloudflare
doda.jp	unknown	Amazon AWS
donpornovideos.com	unknown	Cloudflare
dorama.land	bbr	Cloudflare
doramalive.ru	unkown-all-invalid	Cloudflare
doramatv.live	bbr	Cloudflare
doramy.club	unknown	Cloudflare
dorzeczy.pl	unknown	Cloudflare
dosya-indirici.online	unknown	Cloudflare
dotesports.com	bbr	Cloudflare
doublelist.com	unkown-all-invalid	Cloudflare
doujin-freee.com	bbr	Cloudflare
download.vn	bbr	Cloudflare
downloadlagu321z.net	unkown-all-invalid	Cloudflare
dpcq.macaron.docomo.ne.jp	unkown-all-invalid	Google
dpsports.bet	bbr	Cloudflare
dran.sita.sk	bbr	Cloudflare
dribbble.com	cubic	EdgeCast
dropmms.com	bbr	Cloudflare
dsb.coloringbookgames.com	unknown	Cloudflare
dsb.sharkquiz.com	unknown	Cloudflare
dshopping-3ple.docomo.ne.jp	bbr	Akamai
dshopping.docomo.ne.jp	bbr	Akamai
dsin.pipajam.com	unknown	Cloudflare
dtf.ru	bbr	Cloudflare
dto.to	bbr	Cloudflare
dtruyen.com	unknown	Cloudflare
dtruyen.org	bbr	Cloudflare
duckduckgo.com	unkown-all-invalid	
duunitori.fi	bbr	Cloudflare
dziennikbaltycki.pl	bbr	Cloudflare
dziennikzachodni.pl	bbr	Cloudflare
e-hentai.org	bbr	Cloudflare
e-services.clalit.co.il	unkown-all-invalid	Incapsula
e621.net	unknown	Cloudflare
eadaily.com	unkown-all-invalid	Cloudflare
earnbitmoon.club	unkown-all-invalid	Cloudflare
easy-earn.org	unkown-all-invalid	Cloudflare
easyjoy233.com	unkown-all-invalid	Taobao
easyxporn.com	bbr	Cloudflare
ebird.org	unknown	
ec.skokka.com	bbr	Cloudflare
echodnia.eu	bbr	Cloudflare
ecnavi.jp	bbr	Cloudfront
economia.uol.com.br	bbr	Akamai
economictimes.indiatimes.com	bbr	Akamai
economy.okezone.com	bbr	Cloudfront
ecosystem.onpassive.com	unknown	Cloudfront
ecuabet.com	bbr	Cloudflare
editalconcursosbrasil.com.br	bbr	Cloudflare
edition.cnn.com	cubic	Fastly
ednuva.com	unkown-all-invalid	Cloudflare
edpuzzle.com	unkown-all-invalid	Cloudfront
edu.google.com	unknown	Google
eg.hatla2ee.com	bbr	Cloudflare
egybest.mx	unkown-all-invalid	Cloudflare
el.m.wikipedia.org	bbr	
el.m.wiktionary.org	unkown-all-invalid	
elcomercio.pe	bbr	Akamai
eldenring.wiki.fextralife.com	bbr	Cloudflare
elderscrolls.fandom.com	unkown-all-invalid	Fastly
elmoharer.com	bbr	Cloudflare
elmundoporno.com	bbr	Cloudflare
elpais.com	bbr	Fastly
emlakkulisi.com	bbr	Cloudflare
emojipedia.org	unknown	Cloudflare
en-gage.net	bbr	Cloudfront
en.12up.com	unkown-all-invalid	Cloudfront
en.help.roblox.com	unknown	Cloudflare
en.luxuretv.com	unknown	Cloudflare
en.m.wiktionary.org	bbr	
en.softonic.com	unknown	Google
en.wikipedia.org	bbr	
en.wiktionary.org	bbr	
en.y2mate.is	unkown-all-invalid	Cloudflare
encount.press	bbr	Cloudfront
enjoy.point.auone.jp	bbr	Cloudfront
ensedeciencia.com	bbr	
ent.ltn.com.tw	bbr	Cloudfront
epaper.gujaratsamachar.com	bbr	Cloudfront
epaper.jagran.com	unknown	Google
epark.jp	bbr	Cloudfront
epicentrk.ua	bbr	Cloudflare
epoznan.pl	unknown	Cloudflare
ero-video.net	cubic	
eroanime-movie.com	unknown	Cloudflare
erothots.co	unkown-all-invalid	Cloudflare
erotikchat4free.org	unkown-all-invalid	Cloudflare
es-la.facebook.com	cubic	Facebook
es.3hentai.net	cubic	
es.investing.com	bbr	Cloudflare
es.liveworksheets.com	unknown	Cloudflare
es.luxuretv.com	bbr	Cloudflare
es.m.wikipedia.org	unkown-all-invalid	
es.novelcool.com	bbr	Cloudflare
es.onswingers.com	unkown-all-invalid	Cloudflare
es.pornhub.com	bbr	
es.quora.com	bbr	Cloudflare
es.redtube.com	bbr	
es.scribd.com	cubic	Fastly
es.search.yahoo.com	cubic	Yahoo
es.sex.com	cubic	
es.shein.com	bbr	Akamai
es.slideshare.net	cubic	Fastly
es.stripchat.com	unkown-all-invalid	Cloudflare
