stockx.com	bbr	Cloudflare
store-jp.nintendo.com	bbr	Cloudflare
store.playstation.com	unknown	Akamai
store.steampowered.com	bbr	Akamai
store.world.co.jp	bbr	Akamai
storiesig.info	unknown	Cloudflare
story.hr	bbr	Cloudflare
streamtape.com	unkown-all-invalid	Cloudflare
stripchat.com	bbr	Cloudflare
stroybasseyn.com	unkown-all-invalid	
student.readingplus.com	unknown	Cloudflare
student.teachtci.com	nv	
studentaid.gov	unkown-all-invalid	Akamai
studio.code.org	bbr	Cloudfront
study.com	bbr	
studycafe.in	bbr	Cloudflare
subscene.com	unknown	Cloudflare
subscriptions.teachtci.com	nv	
sudoku.com	bbr	Cloudflare
suki-kira.com	unkown-all-invalid	Cloudflare
sumantv.com	cubic	
summonersky.com	bbr	Cloudflare
sumosear.ch	unknown	Cloudflare
super.walmart.com.mx	unkown-all-invalid	Akamai
superbet.ro	unkown-all-invalid	Cloudfront
superbet88.net	unknown	Cloudflare
superchatlive.com	unkown-all-invalid	Cloudflare
superseriale.se.pl	bbr	Cloudflare
supersport.com	cubic	
support.apple.com	bbr	Akamai
support.google.com	unknown	Google
support.microsoft.com	bbr	Akamai
support.spotify.com	unknown	Google
surahquran.com	unknown	Cloudflare
surveys.gobranded.com	unkown-all-invalid	Google
sushida.net	unkown-all-invalid	Cloudflare
sutilezafeminina.com.br	cubic	
sv.m.wikipedia.org	bbr	
svet-scandal.rs	bbr	Cloudflare
swatmanga.me	unkown-all-invalid	Cloudflare
swayam.gov.in	unknown	Google
sxyprn.com	bbr	Cloudflare
sxyprn.net	bbr	Cloudflare
t-mall.tsite.jp	bbr	Cloudflare
t.bilibili.com	unkown-all-invalid	
t.hjwzw.com	cdg	
t.uukanshu.com	unknown	
t24.com.tr	bbr	Cloudflare
ta.m.wikipedia.org	cdg	
take.indeedassessments.com	unkown-all-invalid	Cloudfront
talk.op.gg	unknown	Cloudfront
tamil.examsdaily.in	bbr	Cloudflare
tamil.news18.com	bbr	Akamai
tamil.oneindia.com	bbr	Cloudflare
tamilpaatu.com	unkown-all-invalid	Cloudflare
tamilxxx.top	bbr	Cloudflare
tarifaluzhora.es	bbr	Cloudflare
tattle.life	unknown	Cloudflare
tcafe2a.com	bbr	Cloudflare
tdgall.com	bbr	Cloudflare
team1x1.fun	unkown-all-invalid	Cloudflare
teams.microsoft.com	unkown-all-invalid	
teatroporno.com	bbr	Cloudflare
techmeet.biz	unkown-all-invalid	Cloudflare
techvybes.com	unkown-all-invalid	Akamai
tecno.servicewebly.com	cdg	Cloudfront
tecnoblog.net	bbr	Cloudflare
telegraf.com.ua	bbr	Cloudflare
telegrafi.com	bbr	Cloudflare
telex.hu	bbr	Cloudflare
telmex.com	cubic	Google
telugu.asianetnews.com	bbr	Amazon AWS
telugu.greatandhra.com	unknown	Cloudflare
telugu.news18.com	bbr	Akamai
telugu.oneindia.com	bbr	Cloudflare
telugu.samayam.com	bbr	Akamai
telugucinematoday.com	bbr	Cloudflare
temp-mail.org	unkown-all-invalid	Cloudflare
tengame.net	bbr	Cloudflare
tenor.com	cubic	Fastly
tenshoku.mynavi.jp	bbr	Cloudfront
term.ooo	cdg	Akamai
terraria.fandom.com	unkown-all-invalid	Fastly
terrikon.com	unknown	Cloudflare
testbook.com	bbr	Google
tfl.gov.uk	bbr	Cloudflare
tg24.sky.it	bbr	Cloudfront
tgd.kr	bbr	Cloudflare
th.m.wikipedia.org	unkown-all-invalid	
th.spankbang.com	bbr	Cloudflare
thaihubx.tv	bbr	Cloudflare
thailotto.io	unkown-all-invalid	Cloudflare
theathletic.com	bbr	Cloudflare
theblast.com	bbr	Fastly
thechive.com	bbr	
thefappeningblog.com	bbr	Cloudflare
theflixer.tv	bbr	Cloudflare
thegfporn.com	bbr	Cloudflare
thehentai.net	unknown	Cloudflare
thehill.com	cubic	Fastly
thelottovip.co	unkown-all-invalid	Google
themeforest.net	bbr	Cloudflare
theobjective.com	bbr	Cloudflare
thepiratebay.org	unkown-all-invalid	Cloudflare
theporndude.com	bbr	Cloudflare
theqoo.net	bbr	Cloudflare
thetv.jp	bbr	Cloudfront
theync.com	unknown	Cloudflare
thichtruyen.vn	bbr	Cloudflare
thisav.com	bbr	Cloudflare
tickets-center.com	bbr	Cloudflare
tickets.paris2024.org	unkown-all-invalid	Akamai
tienda.personal.com.ar	bbr	Cloudfront
tiendamia.com	bbr	Cloudflare
tiermaker.com	bbr	Cloudflare
tiki.vn	unknown	Google
tilda.cc	unknown	
time.com	bbr	Cloudfront
time.is	unknown	Cloudflare
time.mk	bbr	Cloudflare
timebucks.com	unknown	Cloudflare
timesocial.cc	unkown-all-invalid	Cloudflare
timesofindia.indiatimes.com	bbr	Akamai
timesofmalta.com	unknown	Cloudflare
tinder.com	bbr	Cloudfront
tinyzonetv.to	unknown	Cloudflare
tioanime.com	unkown-all-invalid	Cloudflare
tktube.com	bbr	Cloudflare
tl.rulate.ru	bbr	Cloudflare
tlauncher.org	unkown-all-invalid	Cloudflare
tmall-sp.dropgame.jp	unkown-all-invalid	Cloudfront
tmall-sp.wamgame.jp	unkown-all-invalid	Cloudfront
tmohentai.com	bbr	Cloudflare
tmomanga.com	bbr	Cloudflare
tn.com.ar	bbr	Cloudflare
tn.nova.cz	bbr	Cloudflare
today.line.me	bbr	Akamai
tools.pdf24.org	cubic	
tools.usps.com	unkown-all-invalid	EdgeCast
toom.de	unknown	Google
toomics.com	cubic	
toonily.com	bbr	Cloudflare
toonily.net	bbr	Cloudflare
topcontent-entertainment.com	unkown-all-invalid	Cloudflare
topcor.ru	unkown-all-invalid	Cloudflare
topping.truemoveh.com	bbr	Cloudflare
topwar.ru	bbr	Cloudflare
torino.bakecaincontrii.com	bbr	Cloudflare
torrentqq242.com	unkown-all-invalid	
toto88.shop	unkown-all-invalid	Google
township.mobi	unkown-all-invalid	Cloudflare
toyhou.se	unkown-all-invalid	Cloudflare
toyota.jp	unknown	Akamai
toytheater.com	unkown-all-invalid	Cloudflare
tr-ex.me	cubic	
tr.investing.com	bbr	Cloudflare
tr.m.wikipedia.org	unkown-all-invalid	
tr.pinterest.com	bbr	Fastly
tr.search.yahoo.com	cubic	Yahoo
tr.tradingview.com	bbr	Cloudfront
tr.wikipedia.org	unkown-all-invalid	
trackcourier.io	unknown	Google
tracker.gg	bbr	Cloudflare
trade.angelone.in	unkown-all-invalid	Cloudfront
trahkino.cc	bbr	Cloudflare
trailhead.salesforce.com	cubic	Fastly
transfer.navitime.biz	bbr	
translate.google.co.in	unknown	Google
translate.google.com	unknown	Google
translate.google.com.br	unknown	Google
travel.rakuten.co.jp	bbr	Akamai
trendybeatz.com	unkown-all-invalid	Cloudflare
trendzguruji.me	bbr	
trilltrill.jp	unkown-all-invalid	Cloudfront
tropsha.com	bbr	Cloudflare
trumtruyen.vn	unknown	Cloudflare
truyenazz.vn	bbr	Cloudflare
truyenfull.com	bbr	Cloudflare
truyenfull.life	bbr	
truyenfull.vn	bbr	Cloudflare
truyenhdt.com	bbr	Cloudflare
truyensextv.me	bbr	Cloudflare
truyenyy.vip	bbr	Cloudflare
tryst.link	cubic	
tube4world.com	bbr	Cloudflare
tubedna.com	bbr	Cloudflare
tubepatrol.cc	bbr	Cloudflare
tubepornclassic.com	bbr	Cloudflare
tubewap.xyz	unkown-all-invalid	Cloudflare
tubidy.mobi	unkown-all-invalid	Cloudflare
tuclothing.sainsburys.co.uk	bbr	Akamai
tukif.com	bbr	Cloudflare
turbo.az	bbr	Cloudflare
turbotax.intuit.com	bbr	Akamai
tureng.com	unkown-all-invalid	Cloudflare
tv.alfajertv.com	unkown-all-invalid	Cloudflare
tv.apple.com	bbr	Akamai
tv9telugu.com	bbr	Cloudfront
tver.jp	unknown	Cloudfront
tvgo.americatv.com.pe	bbr	Cloudflare
