0 0 0
1 1 1
2 1 2
6 4 3
8 2 4
27 19 5
29 2 6
162 133 7
327 165 8
493 166 9
664 171 10
867 203 11
1024 157 12
1149 125 13
1270 121 14
1393 123 15
1411 18 16
1411 0 17
