0 0 0
1 1 1
2 1 2
5 3 3
7 2 4
27 19 5
28 1 6
30 1 7
0 0 8
0 0 9
0 0 10
0 0 11
0 0 12
0 0 13
1347 123 14
0 0 15
0 0 16
0 0 17
0 0 18
2002 123 19
0 0 20
0 0 21
