0 0 0
1 1 1
2 1 2
5 3 3
8 3 4
27 19 5
29 2 6
188 159 7
376 188 8
566 190 9
763 197 10
972 209 11
1103 131 12
1224 121 13
1347 123 14
1508 161 15
1631 123 16
1756 125 17
1879 123 18
2002 123 19
2063 61 20
2063 0 21
