0 0 0
1 1 1
2 1 2
3 1 3
5 2 4
7 1 5
9 1 6
23 4 7
26 1 8
28 1 9
50 12 10
62 12 11
75 13 12
89 14 13
103 14 14
120 17 15
136 16 16
153 17 17
170 17 18
187 17 19
444 111 20
521 75 21
523 1 22
0 0 23
