0 0 0
1 1 1
2 1 2
5 3 3
8 3 4
32 24 5
35 3 6
85 50 7
171 86 8
328 157 9
500 172 10
693 193 11
836 143 12
959 123 13
1076 117 14
1199 123 15
1320 121 16
1413 93 17
1415 2 18
1415 0 19
