0 0 0
1 1 1
2 1 2
3 1 3
7 2 4
31 23 5
33 1 6
82 47 7
168 83 8
262 91 9
494 166 10
687 187 11
832 139 12
953 117 13
1074 115 14
1199 123 15
1320 121 16
1413 93 17
0 0 18
0 0 19
