0 0 0
1 1 1
2 1 2
4 2 3
5 1 4
20 13 5
24 3 6
26 1 7
49 12 8
72 13 9
118 14 10
206 15 11
266 16 12
365 19 13
463 21 14
636 97 15
662 26 16
762 28 17
930 98 18
966 35 19
1055 25 20
0 0 21
