0 0 0
1 1 1
2 1 2
5 3 3
8 3 4
23 15 5
28 5 6
70 42 7
145 75 8
296 151 9
459 163 10
629 170 11
814 185 12
955 141 13
1076 121 14
1204 128 15
1204 0 16
