0 0 0
2 2 1
5 3 2
8 3 3
31 23 4
38 7 5
87 49 6
174 87 7
264 90 8
430 166 9
619 189 10
814 195 11
937 123 12
1060 123 13
1191 131 14
1318 127 15
1446 128 16
1573 127 17
1698 125 18
1821 123 19
1948 127 20
2073 125 21
2198 125 22
2321 123 23
2444 123 24
2563 119 25
2688 125 26
2805 117 27
2897 92 28
2984 87 29
3029 45 30
3029 0 31
