0 0 0
1 1 1
2 1 2
3 1 3
8 1 4
11 1 5
28 7 6
32 1 7
109 47 8
209 96 9
316 101 10
515 198 11
711 193 12
905 189 13
962 39 14
0 0 15
0 0 16
