0 0 0
1 1 1
2 1 2
3 1 3
4 1 4
5 1 5
8 2 6
9 1 7
10 1 8
11 1 9
12 1 10
13 1 11
14 1 12
41 17 13
42 1 14
44 1 15
54 1 16
59 1 17
156 59 18
271 115 19
452 179 20
642 186 21
821 179 22
950 124 23
1077 125 24
1212 129 25
1335 122 26
1355 14 27
0 0 28
