0 0 0
1 1 1
2 1 2
3 1 3
4 1 4
6 2 5
8 2 6
9 1 7
10 1 8
11 1 9
12 1 10
13 1 11
24 11 12
41 17 13
43 2 14
53 10 15
58 5 16
97 39 17
156 59 18
273 117 19
456 183 20
642 186 21
826 184 22
952 126 23
1083 131 24
1213 130 25
1341 128 26
1358 17 27
1358 0 28
