0 0 0
7 7 1
10 3 2
18 5 3
24 4 4
33 7 5
41 6 6
44 2 7
53 4 8
59 1 9
81 18 10
114 33 11
184 67 12
197 7 13
0 0 14
0 0 15
0 0 16
