0 0 0
7 7 1
13 6 2
20 7 3
26 6 4
35 9 5
42 7 6
49 7 7
58 9 8
63 5 9
81 18 10
117 36 11
190 73 12
199 9 13
202 3 14
221 19 15
221 0 16
